dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 1, 47, 14222, 31, 992
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 0, 32, 275, 32, 1001
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 0, 29, 135, 29, 715
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 58, 5086, 620781, 108, 6077
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 28, 1132, 41977, 78, 1740
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 0, 29, 57, 29, 597
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 32, 32, 32, 788
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 29, 29, 29, 660
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 65, 65, 65, 1305
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 121, 121, 121, 1842
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 287, 287, 287, 4304
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 111, 0, 111, 2970
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 151, 0, 151, 3584
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 29, 0, 29, 790
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 29, 0, 29, 1031
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 44, 0, 44, 1696
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 29, 0, 29, 604
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 34, 0, 34, 1216
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 59, 0, 59, 2069
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 33, 0, 33, 1021
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 29, 0, 29, 1160
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 0, 29, 435, 29, 1356
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 82, 49066, 130490661, 114, 103671
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 4, 379, 67825, 32, 1732
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 72, 7480, 1113242, 141, 7032
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 0, 30, 59, 30, 697
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 19, 819, 30593, 59, 1410
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 45, 45, 45, 882
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 30, 30, 30, 523
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 31, 31, 31, 621
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 30, 30, 30, 634
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 29, 29, 29, 613
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 81, 0, 81, 1153
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 467, 0, 467, 7449
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 49, 0, 49, 1478
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 30, 0, 30, 1059
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 36, 0, 36, 1383
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 34, 0, 34, 1407
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 85, 0, 85, 1598
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 29, 0, 29, 1321
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 35, 0, 35, 1222
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 30, 0, 30, 1090
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 1, 6, 247, 30, 657
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 51, 91294, 763867415, 88, 212619
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 0, 29, 135, 29, 704
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 10, 1133, 183053, 41, 1903
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 57, 1894, 55258, 127, 2587
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 0, 29, 57, 29, 599
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 69, 69, 69, 1026
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 35, 35, 35, 544
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 45, 45, 45, 729
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 44, 44, 44, 974
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 30, 30, 30, 581
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 30, 0, 30, 569
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 29, 0, 29, 506
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 29, 0, 29, 1043
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 36, 0, 36, 691
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 512, 0, 512, 9017
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 91, 0, 91, 3122
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 33, 0, 33, 831
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 68, 0, 68, 2070
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 51, 0, 51, 1765
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 49, 0, 49, 1459
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 0, 30, 465, 30, 1429
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 23, 15806, 50030657, 52, 23683
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 31, 4735, 1628905, 65, 7371
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 43, 4930, 831835, 95, 5143
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 0, 29, 57, 29, 563
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 36, 1522, 57323, 90, 1989
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 33, 33, 33, 516
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 120, 120, 120, 1245
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 59, 59, 59, 801
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 39, 39, 39, 909
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 112, 112, 112, 2097
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 514, 0, 514, 6860
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 60, 0, 60, 1579
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 68, 0, 68, 2364
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 95, 0, 95, 2856
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 95, 0, 95, 2685
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 86, 0, 86, 2376
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 31, 0, 31, 873
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 30, 0, 30, 1054
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 72, 0, 72, 2252
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 29, 0, 29, 1276
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 1, 52, 31675, 32, 1140
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 0, 29, 245, 29, 1040
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 4, 1886, 2059955, 35, 4913
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 0, 30, 87, 30, 644
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 0, 29, 57, 29, 707
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 27, 1159, 43465, 79, 1767
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 29, 29, 29, 779
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 64, 64, 64, 1522
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 50, 50, 50, 995
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 56, 56, 56, 973
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 45, 45, 45, 1112
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 30, 0, 30, 864
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 41, 0, 41, 1235
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 29, 0, 29, 1219
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 29, 0, 29, 1437
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 85, 0, 85, 2733
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 29, 0, 29, 1036
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 56, 0, 56, 1836
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 296, 0, 296, 7983
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 62, 0, 62, 2175
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 29, 0, 29, 1520
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 7, 18051, 729549721, 36, 249816
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 21, 37031, 356738144, 44, 75407
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 27, 8450, 6197221, 66, 11585
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 3, 307, 36213, 35, 1407
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 2, 113, 3352, 32, 891
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 0, 29, 57, 29, 675
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 36, 36, 36, 752
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 30, 30, 30, 714
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 47, 47, 47, 1192
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 53, 53, 53, 1231
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 42, 42, 42, 1191
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 29, 0, 29, 1297
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 190, 0, 190, 4537
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 191, 0, 191, 4641
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 31, 0, 31, 1039
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 29, 0, 29, 1217
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 130, 0, 130, 3838
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 31, 0, 31, 1284
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 120, 0, 120, 4794
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 54, 0, 54, 1851
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 40, 0, 40, 1565
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 0, 29, 435, 29, 1323
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 11, 18560, 144495887, 40, 45979
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 9, 2442, 2428140, 41, 4821
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 11, 1203, 202392, 42, 2574
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 0, 29, 57, 29, 695
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 19, 825, 30921, 61, 1695
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 29, 29, 29, 665
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 93, 93, 93, 1315
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 175, 175, 175, 2701
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 29, 29, 29, 643
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 70, 70, 70, 1337
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 102, 0, 102, 2563
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 42, 0, 42, 1163
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 34, 0, 34, 1175
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 29, 0, 29, 1109
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 50, 0, 50, 1408
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 59, 0, 59, 1355
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 38, 0, 38, 1266
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 29, 0, 29, 1040
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 29, 0, 29, 1244
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 36, 0, 36, 1071
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 1, 1890, 47205225, 35, 26223
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 30, 52547, 454085569, 70, 88031
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 14, 504, 41055, 43, 1400
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 14, 1556, 249703, 45, 2282
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 0, 29, 57, 29, 574
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 1, 71, 1665, 31, 717
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 662, 662, 662, 5562
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 138, 138, 138, 2101
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 69, 69, 69, 1377
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 29, 29, 29, 718
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 128, 128, 128, 2456
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 128, 0, 128, 2204
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 40, 0, 40, 1081
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 98, 0, 98, 1461
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 35, 0, 35, 1119
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 44, 0, 44, 1329
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 32, 0, 32, 1101
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 44, 0, 44, 1715
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 68, 0, 68, 2107
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 31, 0, 31, 995
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 30, 0, 30, 1024
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 1, 57, 39783, 32, 1082
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 0, 29, 245, 29, 975
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 36, 10538, 8309121, 67, 13013
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 14, 207, 2584, 46, 1078
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 47, 1740, 61836, 117, 2392
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 10, 452, 16383, 49, 1381
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 117, 117, 117, 2070
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 291, 291, 291, 2523
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 30, 30, 30, 709
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 37, 37, 37, 878
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 91, 91, 91, 1763
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 92, 0, 92, 2543
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 128, 0, 128, 3294
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 29, 0, 29, 996
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 29, 0, 29, 1162
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 30, 0, 30, 766
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 170, 0, 170, 3502
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 58, 0, 58, 2252
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 42, 0, 42, 1373
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 30, 0, 30, 1227
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 29, 0, 29, 1268
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 0, 29, 435, 29, 1284
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 52, 39311, 131373033, 84, 80715
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 29, 10564, 9242459, 61, 13105
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 4, 639, 135580, 33, 2012
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 18, 813, 32606, 58, 1495
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 284, 5920, 147499, 476, 8340
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 0, 29, 435, 29, 1274
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 22, 45494, 434671325, 55, 92641
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 0, 29, 135, 29, 817
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 40, 4579, 775364, 93, 5298
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 227, 6585, 216667, 407, 7317
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 1, 6, 185, 29, 686
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 32, 67701, 687881522, 64, 143670
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 40, 11456, 8765518, 71, 14919
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 101, 5703, 531864, 171, 6089
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 121, 4852, 181924, 250, 5441
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 41, 1748, 66058, 107, 2700
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 29, 29, 29, 513
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 29, 29, 29, 644
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 45, 45, 45, 893
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 34, 34, 34, 843
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 29, 29, 29, 822
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 29, 0, 29, 726
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 68, 0, 68, 1995
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 29, 0, 29, 809
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 50, 0, 50, 1443
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 119, 0, 119, 3127
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 33, 0, 33, 999
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 32, 0, 32, 1122
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 40, 0, 40, 1284
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 32, 0, 32, 1279
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 41, 0, 41, 1449
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 1, 166, 242307, 38, 1904
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 0, 29, 245, 29, 1096
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 22, 1568, 261889, 58, 3214
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 0, 29, 84, 29, 789
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 3, 155, 4881, 35, 1073
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 10, 449, 15981, 51, 1654
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 30, 30, 30, 759
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 203, 203, 203, 2241
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 44, 44, 44, 1396
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 68, 68, 68, 1565
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 30, 30, 30, 905
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 29, 0, 29, 754
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 29, 0, 29, 788
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 32, 0, 32, 480
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 35, 0, 35, 1088
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 29, 0, 29, 724
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 202, 0, 202, 5579
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 35, 0, 35, 920
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 29, 0, 29, 1213
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 32, 0, 32, 874
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 29, 0, 29, 1747
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 1, 9, 513, 34, 686
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 17, 35107, 354171894, 50, 80770
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 0, 29, 135, 29, 782
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 56, 6506, 1103666, 104, 8320
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 5, 237, 8251, 35, 863
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 21, 910, 33823, 70, 1839
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 166, 166, 166, 2066
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 33, 33, 33, 575
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 29, 29, 29, 658
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 49, 49, 49, 968
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 63, 63, 63, 1047
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 153, 0, 153, 3075
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 29, 0, 29, 984
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 54, 0, 54, 1385
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 34, 0, 34, 1097
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 31, 0, 31, 641
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 31, 0, 31, 837
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 29, 0, 29, 1033
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 38, 0, 38, 1594
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 29, 0, 29, 1301
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 53, 0, 53, 2076
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 0, 29, 435, 29, 1304
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 0, 29, 245, 29, 1098
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 0, 30, 140, 30, 779
dyngrid, 0.15, 0.97, SOLVE_F, 0.90, 1, 120, 11848, 30, 944
dyngrid, 0.20, 0.96, SOLVE_F, 0.90, 4, 202, 6736, 39, 933
dyngrid, 0.25, 0.95, SOLVE_F, 0.90, 17, 472, 11838, 55, 1429
dyngrid, 0.30, 0.94, SOLVE_F, 0.90, 0, 105, 105, 105, 1742
dyngrid, 0.35, 0.93, SOLVE_F, 0.90, 0, 30, 30, 30, 684
dyngrid, 0.40, 0.92, SOLVE_F, 0.90, 0, 711, 711, 711, 7420
dyngrid, 0.45, 0.91, SOLVE_F, 0.90, 0, 56, 56, 56, 1254
dyngrid, 0.50, 0.90, SOLVE_F, 0.90, 0, 29, 29, 29, 1005
dyngrid, 0.55, 0.89, SOLVE_F, 0.90, 0, 29, 0, 29, 774
dyngrid, 0.60, 0.88, SOLVE_F, 0.90, 0, 29, 0, 29, 940
dyngrid, 0.65, 0.87, SOLVE_F, 0.90, 0, 29, 0, 29, 1279
dyngrid, 0.70, 0.86, SOLVE_F, 0.90, 0, 29, 0, 29, 1050
dyngrid, 0.75, 0.85, SOLVE_F, 0.90, 0, 41, 0, 41, 1495
dyngrid, 0.80, 0.84, SOLVE_F, 0.90, 0, 72, 0, 72, 1769
dyngrid, 0.85, 0.83, SOLVE_F, 0.90, 0, 33, 0, 33, 1223
dyngrid, 0.90, 0.82, SOLVE_F, 0.90, 0, 29, 0, 29, 1322
dyngrid, 0.95, 0.81, SOLVE_F, 0.90, 0, 45, 0, 45, 2117
dyngrid, 1.00, 0.80, SOLVE_F, 0.90, 0, 29, 0, 29, 1393
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 2, 1950, 30927227, 29, 25835
dyngrid, 0.05, 0.99, SOLVE_F, 0.90, 19, 26615, 174614089, 40, 59709
dyngrid, 0.10, 0.98, SOLVE_F, 0.90, 31, 12667, 12409535, 63, 19034
dyngrid, 0.00, 1.00, SOLVE_F, 0.90, 1, 427, 2179069, 35, 5432
