scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 149, 349, 149, 1619, ontime, 161.20000000000005
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 162, 381, 162, 1656, ontime, 173.90000000000006
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 108, 215, 108, 1539, ontime, 116.40000000000003
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 91, 181, 91, 1385, ontime, 98.60000000000002
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 78, 155, 78, 1027, ontime, 81.80000000000001
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 57, 57, 57, 814, ontime, 57.8
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 98, 98, 98, 1169, ontime, 98.4
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 67, 67, 67, 1175, ontime, 67.8
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 103, 103, 103, 1389, ontime, 104.60000000000001
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 63, 63, 63, 1206, ontime, 63.8
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 37, 0, 37, 894, ontime, 37.8
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 76, 0, 76, 1424, ontime, 76.4
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 57, 0, 57, 1596, ontime, 57.8
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 19, 0, 19, 505, ontime, 19.0
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 61, 0, 61, 2276, ontime, 61.8
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 61, 0, 61, 2399, ontime, 61.8
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 34, 0, 34, 1220, ontime, 35.199999999999996
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 52, 0, 52, 2672, ontime, 52.4
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 49, 0, 49, 2387, ontime, 49.0
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 26, 0, 26, 1277, ontime, 26.4
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 143, 436, 143, 1491, ontime, 159.10000000000014
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 20, 210, 20, 808, ontime, 22.0
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 30, 220, 30, 823, ontime, 31.999999999999996
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 72, 283, 72, 1313, ontime, 79.00000000000003
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 135, 356, 135, 1558, ontime, 147.50000000000006
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 210, 513, 210, 1966, ontime, 224.50000000000009
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 224, 546, 224, 2220, ontime, 244.00000000000014
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 51, 130, 51, 1069, ontime, 57.79999999999998
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 194, 445, 194, 2044, ontime, 211.40000000000012
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 34, 67, 34, 931, ontime, 34.4
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 76, 151, 76, 1119, ontime, 79.80000000000001
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 19, 37, 19, 585, ontime, 20.599999999999998
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 79, 79, 79, 1162, ontime, 79.0
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 33, 33, 33, 658, ontime, 34.599999999999994
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 20, 20, 20, 572, ontime, 21.199999999999996
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 27, 27, 27, 820, ontime, 27.799999999999997
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 27, 27, 27, 681, ontime, 27.799999999999997
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 63, 0, 63, 1428, ontime, 63.8
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 19, 0, 19, 861, ontime, 19.799999999999997
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 76, 0, 76, 2141, ontime, 76.4
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 68, 0, 68, 1975, ontime, 69.20000000000002
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 19, 0, 19, 574, ontime, 19.799999999999997
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 71, 0, 71, 2259, ontime, 71.80000000000001
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 23, 0, 23, 723, ontime, 23.8
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 80, 0, 80, 2280, ontime, 80.4
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 33, 0, 33, 1012, ontime, 33.8
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 31, 0, 31, 1224, ontime, 32.599999999999994
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 365, 1005, 365, 2758, ontime, 400.2999999999995
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 1402, 3455, 1402, 5827, ontime, 1541.600000000007
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 234, 549, 234, 1767, ontime, 255.40000000000015
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 226, 566, 226, 1893, ontime, 246.5000000000001
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 593, 1511, 593, 3943, ontime, 644.599999999999
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 671, 1663, 671, 4045, ontime, 731.0999999999984
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 115, 291, 115, 1490, ontime, 129.30000000000004
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 19, 54, 19, 488, ontime, 19.799999999999997
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 184, 431, 184, 2325, ontime, 200.1000000000001
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 59, 117, 59, 1180, ontime, 62.99999999999999
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 227, 453, 227, 2450, ontime, 239.8000000000001
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 36, 71, 36, 928, ontime, 37.699999999999996
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 97, 97, 97, 1420, ontime, 98.60000000000002
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 67, 67, 67, 1182, ontime, 67.80000000000001
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 66, 66, 66, 949, ontime, 66.4
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 75, 75, 75, 953, ontime, 75.8
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 72, 72, 72, 1147, ontime, 72.4
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 21, 0, 21, 531, ontime, 22.599999999999998
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 89, 0, 89, 2349, ontime, 89.80000000000001
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 29, 0, 29, 1085, ontime, 30.599999999999998
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 33, 0, 33, 1273, ontime, 33.8
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 19, 0, 19, 907, ontime, 19.0
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 104, 0, 104, 3212, ontime, 105.2
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 65, 0, 65, 2321, ontime, 65.0
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 20, 0, 20, 893, ontime, 21.199999999999996
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 27, 0, 27, 817, ontime, 27.799999999999997
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 19, 0, 19, 958, ontime, 19.0
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 2072, 5007, 2070, 10106, timeout, 2262.500000000014
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 166, 462, 166, 1560, ontime, 183.9000000000001
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 137, 444, 137, 1331, ontime, 145.60000000000002
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 297, 876, 297, 2691, ontime, 323.7999999999999
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 518, 1189, 518, 3142, ontime, 565.9999999999993
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 89, 255, 89, 1295, ontime, 94.80000000000001
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 19, 70, 19, 618, ontime, 19.799999999999997
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 19, 54, 19, 583, ontime, 20.6
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 68, 176, 68, 1143, ontime, 75.2
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 155, 309, 155, 1682, ontime, 164.40000000000006
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 132, 263, 132, 1687, ontime, 141.30000000000007
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 105, 209, 105, 1676, ontime, 113.60000000000002
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 29, 29, 29, 666, ontime, 30.599999999999994
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 20, 20, 20, 513, ontime, 21.999999999999996
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 136, 136, 136, 1683, ontime, 136.4
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 21, 21, 21, 635, ontime, 22.6
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 20, 20, 20, 570, ontime, 21.999999999999996
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 35, 0, 35, 1097, ontime, 35.8
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 30, 0, 30, 1239, ontime, 31.199999999999996
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 51, 0, 51, 1181, ontime, 52.599999999999994
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 19, 0, 19, 716, ontime, 19.799999999999997
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 81, 0, 81, 2781, ontime, 81.80000000000001
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 21, 0, 21, 807, ontime, 21.0
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 34, 0, 34, 1414, ontime, 35.2
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 56, 0, 56, 2418, ontime, 56.4
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 53, 0, 53, 1191, ontime, 53.8
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 63, 0, 63, 1519, ontime, 63.0
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 2131, 5156, 2129, 10111, timeout, 2295.8000000000116
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 419, 1188, 419, 2867, ontime, 459.09999999999945
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 318, 848, 318, 2477, ontime, 342.79999999999984
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 187, 543, 187, 1964, ontime, 206.40000000000015
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 246, 649, 246, 2220, ontime, 265.80000000000007
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 58, 209, 58, 955, ontime, 62.89999999999999
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 43, 132, 43, 863, ontime, 44.599999999999994
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 85, 198, 85, 1210, ontime, 90.80000000000003
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 20, 57, 20, 550, ontime, 21.199999999999996
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 25, 49, 25, 603, ontime, 27.399999999999995
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 153, 305, 153, 1994, ontime, 164.00000000000003
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 162, 323, 162, 2392, ontime, 171.10000000000008
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 132, 132, 132, 1794, ontime, 132.4
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 51, 51, 51, 897, ontime, 51.8
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 21, 21, 21, 586, ontime, 22.599999999999998
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 96, 96, 96, 1941, ontime, 96.4
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 148, 148, 148, 1810, ontime, 149.20000000000002
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 43, 0, 43, 1314, ontime, 43.8
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 51, 0, 51, 1256, ontime, 51.8
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 31, 0, 31, 1162, ontime, 31.799999999999997
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 42, 0, 42, 1705, ontime, 42.4
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 35, 0, 35, 1328, ontime, 36.6
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 67, 0, 67, 1732, ontime, 67.8
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 88, 0, 88, 2583, ontime, 88.4
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 77, 0, 77, 3287, ontime, 77.80000000000001
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 28, 0, 28, 1377, ontime, 29.199999999999996
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 26, 0, 26, 893, ontime, 26.4
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 2114, 4964, 2112, 10104, timeout, 2321.2000000000144
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 46, 235, 46, 982, ontime, 49.3
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 185, 646, 185, 2012, ontime, 202.60000000000016
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 46, 196, 46, 1012, ontime, 50.59999999999999
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 264, 668, 264, 2096, ontime, 286.40000000000003
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 85, 249, 85, 1292, ontime, 94.40000000000003
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 205, 516, 205, 1903, ontime, 219.50000000000014
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 203, 462, 203, 2077, ontime, 221.2000000000001
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 25, 69, 25, 652, ontime, 28.699999999999996
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 94, 187, 94, 1326, ontime, 99.40000000000002
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 81, 161, 81, 1668, ontime, 86.0
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 210, 419, 210, 2707, ontime, 222.70000000000007
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 33, 33, 33, 665, ontime, 33.8
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 59, 59, 59, 1092, ontime, 59.8
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 80, 80, 80, 1809, ontime, 80.4
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 19, 19, 19, 591, ontime, 19.0
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 58, 58, 58, 1206, ontime, 58.4
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 30, 0, 30, 1122, ontime, 30.4
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 53, 0, 53, 1532, ontime, 54.599999999999994
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 104, 0, 104, 2432, ontime, 104.4
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 76, 0, 76, 2462, ontime, 76.4
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 83, 0, 83, 2572, ontime, 83.80000000000001
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 91, 0, 91, 3018, ontime, 91.80000000000001
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 69, 0, 69, 2547, ontime, 69.8
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 57, 0, 57, 1981, ontime, 57.8
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 19, 0, 19, 1081, ontime, 19.799999999999997
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 30, 0, 30, 969, ontime, 31.199999999999996
scenario, pChange, gamma, recovery_strategy, required_certainty, build_plans, matrices, visited_states, actions, time, timeout, cost
dyngrid, 0.00, 1.0000, RANDOM, 0.90, 0, 1062, 2695, 1062, 5557, ontime, 1172.3999999999996
dyngrid, 0.02, 0.9960, RANDOM, 0.90, 0, 559, 1410, 559, 3074, ontime, 613.3999999999986
dyngrid, 0.04, 0.9920, RANDOM, 0.90, 0, 614, 1560, 614, 3012, ontime, 670.2999999999988
dyngrid, 0.06, 0.9880, RANDOM, 0.90, 0, 237, 662, 237, 1748, ontime, 262.10000000000014
dyngrid, 0.08, 0.9840, RANDOM, 0.90, 0, 77, 242, 77, 1058, ontime, 84.6
dyngrid, 0.10, 0.9800, RANDOM, 0.90, 0, 54, 167, 54, 943, ontime, 60.19999999999999
dyngrid, 0.12, 0.9760, RANDOM, 0.90, 0, 135, 328, 135, 1634, ontime, 146.00000000000009
dyngrid, 0.14, 0.9720, RANDOM, 0.90, 0, 255, 582, 255, 2144, ontime, 275.00000000000006
dyngrid, 0.16, 0.9680, RANDOM, 0.90, 0, 63, 154, 63, 986, ontime, 66.7
dyngrid, 0.18, 0.9640, RANDOM, 0.90, 0, 121, 241, 121, 1394, ontime, 127.60000000000005
dyngrid, 0.20, 0.9600, RANDOM, 0.90, 0, 81, 161, 81, 1210, ontime, 87.5
dyngrid, 0.22, 0.9560, RANDOM, 0.90, 0, 71, 141, 71, 1297, ontime, 77.5
dyngrid, 0.27, 0.9460, RANDOM, 0.90, 0, 51, 51, 51, 829, ontime, 52.599999999999994
dyngrid, 0.32, 0.9360, RANDOM, 0.90, 0, 68, 68, 68, 1286, ontime, 70.00000000000001
dyngrid, 0.37, 0.9260, RANDOM, 0.90, 0, 47, 47, 47, 1052, ontime, 47.8
dyngrid, 0.42, 0.9160, RANDOM, 0.90, 0, 57, 57, 57, 1406, ontime, 57.0
dyngrid, 0.47, 0.9060, RANDOM, 0.90, 0, 29, 29, 29, 934, ontime, 29.799999999999997
dyngrid, 0.52, 0.8960, RANDOM, 0.90, 0, 116, 0, 116, 2625, ontime, 116.4
dyngrid, 0.57, 0.8860, RANDOM, 0.90, 0, 43, 0, 43, 1092, ontime, 43.8
dyngrid, 0.62, 0.8760, RANDOM, 0.90, 0, 84, 0, 84, 2536, ontime, 85.20000000000002
dyngrid, 0.67, 0.8660, RANDOM, 0.90, 0, 85, 0, 85, 2145, ontime, 85.0
dyngrid, 0.72, 0.8560, RANDOM, 0.90, 0, 37, 0, 37, 1103, ontime, 37.8
dyngrid, 0.77, 0.8460, RANDOM, 0.90, 0, 48, 0, 48, 2007, ontime, 48.4
dyngrid, 0.82, 0.8360, RANDOM, 0.90, 0, 36, 0, 36, 1589, ontime, 37.199999999999996
dyngrid, 0.87, 0.8260, RANDOM, 0.90, 0, 67, 0, 67, 2793, ontime, 67.80000000000001
dyngrid, 0.92, 0.8160, RANDOM, 0.90, 0, 39, 0, 39, 1974, ontime, 39.8
dyngrid, 0.97, 0.8060, RANDOM, 0.90, 0, 47, 0, 47, 1822, ontime, 47.8
